Id,SalePrice
2131,78570.09617930965
2132,70531.13948345103
2133,78355.44985583285
2134,89949.03040146851
2135,69448.8743643912
2136,-16023.977276197402
2137,55464.47817366454
2138,104571.50560635282
2139,111594.23161000409
2140,116636.0743305867
2141,128390.52641913213
2142,61020.31732594117
2143,106180.7784819972
2144,63419.003715979634
2145,113894.40450858977
2146,133818.87858057034
2147,95783.18402974028
2148,112750.50341854978
2149,139980.97378540726
2150,181926.66235801298
2151,82373.58915536327
2152,168261.45241042087
2153,166349.27106858813
2154,82604.94204604963
2155,89360.92568065668
2156,228475.26540624746
2157,208185.69021829288
2158,200512.43460827856
2159,188785.31974608218
2160,180257.05920970126
2161,230789.04221280897
2162,335719.32618947513
2163,313920.96075101825
2164,209955.56552865938
2165,169383.94301726087
2166,121815.3247276094
2167,197730.65697651263
2168,165501.9564719759
2169,172442.50689525902
2170,193726.56933618453
2171,116301.49710110901
2172,85276.70933057508
2173,134646.84124183434
2174,199221.4104762075
2175,265566.1209782538
2176,258842.23316083394
2177,214530.56387368427
2178,201627.51551329228
2179,114176.64347934793
2180,175942.91966788028
2181,167124.78518928157
2182,192172.41673475434
2183,167015.8317333524
2184,80359.516946494
2185,92413.97012002091
2186,120117.5074042459
2187,126985.48845797672
2188,120798.01436312986
2189,-591667042.6093054
2190,23813.319296630565
2191,27704.888055084622
2192,31120.602394178277
2193,106587.4622473903
2194,63835.99837774376
2195,49861.537992592086
2196,47276.98163015128
2197,78993.51282868709
2198,118062.54125735292
2199,139723.4061982287
2200,94096.12353779073
2201,105022.68239618896
2202,177472.47042703582
2203,72916.8209975214
2204,149820.84974343772
2205,43409.48687499575
2206,95598.74077478005
2207,191113.04905069422
2208,216741.73596579186
2209,158742.02239056292
2210,79628.71085683629
2211,67976.65458450792
2212,74939.03533331398
2213,56525.68185957137
2214,104710.00220602565
2215,35819.90041467291
2216,93294.72637309728
2217,21258.518469550065
2218,38667.91096382763
2219,28643.044177155476
2220,-16517.736103564384
2221,278363.340723773
2222,233605.3261398659
2223,246561.01480716746
2224,213818.7788771242
2225,60996.14383392793
2226,147913.5265779039
2227,192551.85738556553
2228,238980.04895986663
2229,236778.34922208777
2230,107722.7282273086
2231,202777.13764187624
2232,155250.46300472552
2233,162880.40763788193
2234,228800.1296744456
2235,199660.29124778276
2236,242299.84424886084
2237,280710.07991178543
2238,187751.77415965113
2239,108185.97030332126
2240,112319.64659621299
2241,106248.43864880817
2242,81449.29224543076
2243,77881.52858317527
2244,56398.993018195266
2245,50890.840603521676
2246,110078.58798953658
2247,96924.1028435413
2248,73275.0108173776
2249,85678.74458513712
2250,74357.535041256
2251,41322.73478331964
2252,141653.95744679123
2253,116463.8787073954
2254,142255.24512221105
2255,162359.57728069066
2256,159166.60705942777
2257,169342.17971741047
2258,149631.338712028
2259,143863.39236477425
2260,96849.57334414183
2261,143765.0468922992
2262,178777.27325817023
2263,305523.3576578696
2264,392543.82049052
2265,133759.75936482148
2266,238933.20088214346
2267,290706.61468036566
2268,378104.8889169963
2269,121037.77168236976
2270,174001.76863151102
2271,204145.30544053565
2272,193390.4462957742
2273,146469.08621842647
2274,149803.72384200175
2275,122505.37109304115
2276,167281.81533325708
2277,141510.76298681018
2278,110367.61972876568
2279,80267.90235237184
2280,53994.32506368135
2281,129937.07381527021
2282,140519.62926433247
2283,50684.71215636644
2284,79061.1653303391
2285,91873.95649347408
2286,64504.071486145025
2287,317941.45408990746
2288,248441.7418438777
2289,306204.81732550217
2290,366935.3724177012
2291,295968.0270933176
2292,352435.18889529444
2293,379335.53941192175
2294,320317.4611430806
2295,396409.50867256033
2296,247878.31906477117
2297,306712.13192947
2298,294165.70828515943
2299,312557.6925894881
2300,280154.190012028
2301,274882.1018257418
2302,229182.740746474
2303,220316.75511139038
2304,231907.49509553623
2305,183391.95474702446
2306,169452.11275495344
2307,177329.0998145343
2308,194773.83379409427
2309,260793.8679568529
2310,195510.16222412547
2311,184795.92883235158
2312,174315.77421912213
2313,155403.9452377758
2314,186550.0528670462
2315,177445.37192471954
2316,205428.54513730563
2317,178839.30708255584
2318,173235.49754340586
2319,179026.65050963673
2320,181086.1523150017
2321,222727.32529757882
2322,192458.54534591653
2323,167690.0447592591
2324,184428.86350325053
2325,210151.8832868546
2326,157439.98766892182
2327,191238.03761011257
2328,209796.5615816376
2329,158219.46021049004
2330,156517.1924545368
2331,291685.03661815566
2332,321223.7044293084
2333,288482.8147029211
2334,230852.79124128737
2335,238066.333486874
2336,271617.02211348806
2337,181422.89759689604
2338,253118.1732703162
2339,215263.29960013786
2340,365585.3678171376
2341,188613.49413797783
2342,216731.95015277842
2343,207311.69442555902
2344,217844.87041426264
2345,215160.20712785528
2346,201104.58608453476
2347,185931.8710268141
2348,234762.6338113692
2349,166739.60639781842
2350,290355.2147816203
2351,256172.0766788436
2352,240102.88811099145
2353,236694.6157966886
2354,112219.14787761541
2355,123791.55840967607
2356,128745.82317941228
2357,171073.95794616465
2358,158427.91102242062
2359,72790.1582139124
2360,71668.7472087387
2361,99358.74621483474
2362,238782.73683320603
2363,99388.49463238125
2364,170498.2488240701
2365,214587.45716004923
2366,183898.37646337633
2367,207008.22573107446
2368,191002.53317151836
2369,197236.00932059565
2370,126126.62611628312
2371,135822.02143377264
2372,179236.90699447028
2373,256765.96015572606
2374,283025.16794960876
2375,214880.2470805525
2376,268332.66789118806
2377,299151.9459645513
2378,111058.51389515644
2379,180884.35945492832
2380,116858.41207164759
2381,129822.22662021033
2382,198924.22481074638
2383,198400.90338268422
2384,231223.44813922618
2385,128561.52919792407
2386,88849.68180655979
2387,92449.65796913533
2388,65511.70835132571
2389,89800.67626259208
2390,95818.94356748066
2391,97143.1367372201
2392,49863.54354777769
2393,126057.39364392066
2394,77305.8992244791
2395,159630.859428533
2396,85207.8698061537
2397,193767.17457643512
2398,79155.10813004908
2399,16153.407896928722
2400,8171.530325589352
2401,57936.52966140874
2402,85297.25977529993
2403,80710.37541569618
2404,97319.82995856903
2405,117904.97522677446
2406,109793.99345133093
2407,88637.08987518714
2408,123465.5443799101
2409,56902.55079276452
2410,124910.1465439049
2411,48474.10825255001
2412,106156.86168697663
2413,61529.05046921596
2414,115777.96318139334
2415,62400.074183960096
2416,79257.54937856784
2417,68135.13486548723
2418,91856.94849128369
2419,74026.38879478886
2420,49098.45348750404
2421,122716.77911240573
2422,51282.182576855645
2423,70714.78416685387
2424,95782.65648629202
2425,196129.46141712624
2426,107766.2996775622
2427,111534.32089820143
2428,130160.62663622724
2429,52111.482073097024
2430,85139.09824253013
2431,34772.61347082583
2432,98390.44876453385
2433,76088.45225411374
2434,80046.16363097285
2435,85510.64514024416
2436,40197.764474343974
2437,38073.203191439854
2438,57863.01188107696
2439,48294.47737428162
2440,80093.62174902845
2441,67590.26962616725
2442,49287.88988279668
2443,87950.73039969744
2444,106886.33543402841
2445,34138.90938545519
2446,87690.50438582024
2447,182692.38828100346
2448,76907.07938079606
2449,72447.79383475566
2450,113656.58720400347
2451,102086.05076892138
2452,155293.92042862216
2453,35131.28535297944
2454,80070.80284652964
2455,112872.26580368914
2456,101536.19580478384
2457,79705.00687002973
2458,66556.55897148908
2459,34255.34029045957
2460,98723.8754919346
2461,66012.71575891285
2462,83521.65727889503
2463,95950.1637330919
2464,127940.79396853398
2465,109905.7157160322
2466,64439.28454003087
2467,133782.70404720365
2468,30391.438768626773
2469,30490.571614233777
2470,146848.8461884251
2471,196217.48990005336
2472,130966.58822642954
2473,52103.779761085636
2474,-5482.944304642035
2475,183967.0704818411
2476,48301.202517654165
2477,52718.65894581226
2478,122628.79946535802
2479,43784.07994214515
2480,97669.56148613372
2481,67646.02558995795
2482,73992.59844680235
2483,50506.579333506874
2484,84862.92062337976
2485,94931.78985136712
2486,106801.20304098923
2487,150979.15842287708
2488,146533.34519152145
2489,130469.31899385352
2490,82899.45844936371
2491,67920.68601355713
2492,145168.5136606571
2493,127543.91149515368
2494,125618.96759721334
2495,44962.48759319633
2496,205353.79418646998
2497,141448.00218788453
2498,33227.198943646275
2499,64767.025363373104
2500,70119.72765457176
2501,92770.42162552383
2502,115137.78099146986
2503,47224.14264873939
2504,212975.37533592747
2505,192755.22521034407
2506,247016.05488309322
2507,274827.27896034066
2508,249394.55767405953
2509,201388.22149427712
2510,199201.44350505492
2511,159009.2445958763
2512,179657.6654546574
2513,200301.23328951967
2514,232813.49806350388
2515,96539.35609954852
2516,158716.1640136022
2517,96913.47127947735
2518,105081.96882079833
2519,193520.46434727975
2520,169041.05967402935
2521,169514.3098088269
2522,199388.9314700131
2523,77635.6397819122
2524,87733.91349539917
2525,94174.08424463053
2526,88312.34353631758
2527,61593.51654105075
2528,65604.57951486646
2529,112802.17869434587
2530,98485.706325787
2531,218240.2531970233
2532,202587.05819759297
2533,180749.02172327752
2534,204691.85074445244
2535,251552.4499494516
2536,204181.498744561
2537,225314.93225425074
2538,175873.17350883107
2539,174325.44860151003
2540,167131.72988631122
2541,163751.06866905664
2542,133116.7496743307
2543,65667.08651563688
2544,71366.38969788165
2545,102877.6570309751
2546,97196.04363844241
2547,115993.20640182681
2548,116484.91298141505
2549,116462.47935061494
2550,611077.444434237
2551,120050.72192171321
2552,110333.9039610076
2553,21808.663413406583
2554,47796.35630453704
2555,66964.89559655287
2556,33400.670691041974
2557,68575.3562132155
2558,132595.62825054605
2559,69971.64308573492
2560,102540.5733069824
2561,103120.22291561635
2562,101577.31698364764
2563,90858.18250438932
2564,173436.7043357949
2565,79269.66816435452
2566,103755.67521209852
2567,70247.27252695255
2568,134131.72219112806
2569,168458.9373005178
2570,77697.63540450658
2571,147664.56344039412
2572,134792.5791109635
2573,162539.85716146138
2574,381233.5207549804
2575,106394.13494268584
2576,76177.86158209026
2577,-1321623899.5208952
2578,39590.43883638119
2579,-26160.223896941752
2580,46617.286337343394
2581,64983.29977020458
2582,89133.64809800847
2583,252708.25237968087
2584,161307.62667341088
2585,168680.4123660567
2586,209611.64178542432
2587,169587.09175381216
2588,104086.24965864513
2589,122638.61568312533
2590,194306.53864240868
2591,208652.32956164016
2592,207639.90323144535
2593,246026.89204972878
2594,176510.3614479372
2595,194503.79050203098
2596,282723.8012762575
2597,143650.03738625627
2598,251484.51609403512
2599,344772.61462881067
2600,209726.81303426146
2601,112214.3315577528
2602,8205.730756541598
2603,34432.94994968979
2604,35645.064273333526
2605,15005.204399082693
2606,127442.37797700998
2607,186564.6915502214
2608,196465.93816181726
2609,137783.9718535354
2610,68116.67629676731
2611,84854.21584199602
2612,108823.72775374423
2613,87076.89316388604
2614,59137.377598686726
2615,119197.01774646039
2616,126489.87449262908
2617,136573.04272346164
2618,151200.17741406197
2619,158234.06614798738
2620,155600.03525562072
2621,137195.59598054644
2622,154293.8675931315
2623,214393.0080239924
2624,282803.8874216159
2625,243759.49439067813
2626,137542.78602662543
2627,129422.87963720167
2628,358391.8787626652
2629,397959.3776761284
2630,304355.5337503108
2631,386197.3211299514
2632,332801.90898018633
2633,245801.20347206388
2634,334782.9586708667
2635,122710.13520333346
2636,151481.32182724494
2637,136027.550358505
2638,261104.14927462162
2639,165416.5665682688
2640,114195.2222173633
2641,34235.09921332542
2642,145448.73159901053
2643,52103.101332715014
2644,80979.73717913416
2645,55369.13807492587
2646,33443.02468552906
2647,52583.3377149913
2648,100554.63160384865
2649,93686.7436540476
2650,87346.22696433228
2651,84866.41719254828
2652,332530.29658646253
2653,229932.60319575365
2654,214559.70565046696
2655,344464.983715995
2656,293736.2662186972
2657,314661.9697683782
2658,269845.9481030989
2659,276228.2172466072
2660,313298.8070548568
2661,318133.2348789072
2662,311032.0399989204
2663,251990.11335858202
2664,250728.73025424255
2665,299538.7043048758
2666,261610.20930533763
2667,170110.78875793633
2668,179369.932703475
2669,177667.26945965085
2670,272768.9954071853
2671,188143.12174198497
2672,194116.17255211598
2673,183215.78782644332
2674,184806.34091911349
2675,158620.50819042476
2676,187652.85222572018
2677,169255.38225910766
2678,245342.24509908282
2679,260150.4502028023
2680,249304.78887614014
2681,329993.32226639194
2682,289834.05807378446
2683,401862.981832823
2684,272549.43506785296
2685,299638.1683616163
2686,238735.41077333502
2687,269190.17445925274
2688,203230.34419332002
2689,199590.50954411156
2690,349680.03337248834
2691,165972.6873728265
2692,121355.86086304893
2693,186097.61727631837
2694,138560.9493072048
2695,172938.71558385645
2696,164382.88767372665
2697,146114.9116793617
2698,192477.41354713973
2699,138865.26389629487
2700,115376.39068399707
2701,133612.5771807481
2702,71888.71089292411
2703,85697.20627408067
2704,93816.08516484371
2705,58544.738405990414
2706,53478.14666620048
2707,91978.3692640313
2708,66070.72638706153
2709,73375.73664889042
2710,77543.21372671274
2711,239892.9746498044
2712,312992.820658759
2713,151686.37196815712
2714,127948.21319252183
2715,138556.0416724569
2716,125758.6498311807
2717,159661.3082003292
2718,199134.06922135223
2719,83579.48337488133
2720,154800.15263108409
2721,72777.30941434437
2722,118055.14521714719
2723,131819.97877963318
2724,57175.07004343707
2725,68685.82618419
2726,89511.94753049454
2727,117329.88180809794
2728,141781.97465282388
2729,91815.52420248976
2730,88356.7886643468
2731,85631.12600732106
2732,72906.02967221022
